게시물 ID,설명,기간(초),게시 시간,게시물 유형,노출,도달,공유,팔로우,재생 횟수,좋아요,저장,키워드
1.793367104282318e+16,산학협력단 직업교육혁신지구사업 캠퍼스투어나래와 함께하는 캠퍼스투어지난 월 일부터 일까지 천안제일고등학교 천안여자상업고등학교 등 천안지역 내 여러 고등학교 학년 학생들을 대상으로 캠퍼스투어를 진행했습니다홍보대사 나래의 인솔 및 설명 하에 Kfactory 집중 투어를 진행했는데요스마트러닝팩토리 PT를 듣고 생산라인에서 직접 공정 과정을 자세히 관찰하는 투어를 진행했습니다이후 홀로렌즈 VR기기 굴삭기 및 지게차 운전 시뮬레이션 체험을 통해 실제 설비에 접목된 가상현실과 증강현실을 직접 체험하는 시간을 가졌습니다생산라인 투어를 진행할 때 학생들이 공정이나 협동 로봇을 이용한 설비 조작에 대해 큰 관심을 가졌으며 다양한 질문을 했습니다특히 ARVR 체험을 진행할 때 적극적이면서도 질서정연하게 활동에 참여하는 모습이 너무 예뻤답니다학생들이 평소에 접하기 어려웠던 기기들을 접해서인지 호기심 가득한 눈빛으로 집중해주어 홍보대사 나래도 즐겁게 투어를 진행할 수 있었습니다학생들의 호기심이 가득했던 캠퍼스투어의 현장 사진으로 만나보러 가실까요 코로나 방역 수칙 및 거리 두기를 철저히 준수하며 캠퍼스투어를 진행했습니다빛나는 미래 비춰줄 나래 with KOREATECH한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 카드뉴스 narae 캠퍼스 투어 캠퍼스투어 산학협력단 직업교육혁신지구사업 천안 천안제일고등학교 천안여자상업고등학교,0.0,01/15/2022 01:01,IG 슬라이드,4245.0,2988.0,11.0,0.0,0.0,75.0,0.0,"['투어를', '및', '진행할', '산학협력단', '직업교육혁신지구사업']"
1.7949804889652776e+16, WingsMagazine 월호사람을 담다 Wings Magazine 년 월호띵동 매월 일마다 돌아오는 Wings Magazine이 도착했습니다이번 Wings Magazine은 년 첫 Wings Magazine이기도 한데요이번 Wings Magazine 월호의 주인공은 두구두구응용화학공학전공의 하고재비 에너지신소재화학공학부 학번 허전정윤 학우입니다허전정윤 학우께서는 정말 다양한 교내 활동을 하셨는데요인터뷰  사회에 나가게 됐을 때 할 수 없는 활동이 분명 대학교 안에 있다고 생각하기 때문에 많이 도전해보셨으면 좋겠습니다라는 말을 남기기도 했습니다교내 활동 추천과 신입생 꿀팁 또한 준비하셨다고 하니 지금 바로 만나 보러 가실까요Wings Magazine 년 월호의 주인공은 바로 여러분입니다 지금 바로 도전하세요자신의 이야기를 후배들에게 들려주고 싶은 분들도 많은 지원 부탁드립니다 httpnavermeGYXd 링크 클릭이 안 될 시 프로필링크를 통해 접속해주시길 바랍니다 단체촬영 희망 시 대표자 한 명이 신청하고 대표자 외 나머지 인원을 폼에 작성해주시길 바랍니다사람을 담다 Wings Magazine한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 narae 날개  WingsMagazine 윙스매거진 윙스메거진 윙스매거진월호 대학내일,0.0,01/15/2022 01:01,IG 슬라이드,6124.0,3968.0,32.0,2.0,0.0,211.0,7.0,"['Wings', 'Magazine', '년', '바로', 'WingsMagazine']"
1.8201724051120084e+16, 새해맞이 퀴즈 이벤트 새해맞이 퀴즈 이벤트안녕하세요 한국기술교육대학교 재학생 홍보대사 나래입니다년 임인년 새해가 밝았는데요홍보대사 나래가 새해를 맞아 이벤트를 준비했습니다 새해맞이 퀴즈 이벤트 사전영상을 시청하고간단한 퀴즈를 풀면 추첨을 통해 푸짐한 상품을 보내드리오니 많은 관심과 참여 부탁드립니다 참여대상 한국기술교육대학교 공식 SNS 팔로우하고 있는 누구나 참여기간  월 일수  월 일월 참여방법   새해맞이 퀴즈 이벤트 사전영상을 시청한다 네이버 폼을 통해 간단한 퀴즈를 풀고 제출한다 httpnavermexZesYr 링크 클릭이 안 될 시 프로필링크를 통해 접속해주시길 바랍니다 상품    BBQ 황금올리브 치킨콜라 L 명  도미노피자 슈퍼슈프림 피자오리지널M콜라 L 명   배스킨라빈스 파인트 명 당첨자 공지  월 일목 전체 정답자에 한하여 무작위로 추첨을 진행하며 상품은 추후 기프티콘으로 발송될 예정입니다한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 narae  임인년 새해맞이 퀴즈 이벤트 많은관심부탁드립니다 많관부,60.0,01/19/2022 06:01,Instagram 릴스,13666.0,12756.0,19.0,96.0,13787.0,134.0,2.0,"['새해맞이', '퀴즈', '이벤트', '통해', '월']"
1.8280373386034656e+16, WingsMagazine 월호 사람을 담다 Wings Magazine 년 월호안녕하세요 매월 일마다 돌아오는 Wings Magazine입니다 Wings Magazine은 인터뷰를 통해 한국기술교육대학교의 사람에 대해 알아가는 잡지인데요이번 Wings Magazine 월호의 주인공은 전기전자통신공학부 학번 김세용 님입니다김세용 님은 매일 자기최면을 통해 삶의 원동력을 얻으신다고 하는데요 자신이 먼저 경험하고 이 경험을 유튜브를 통해 사람들에게 알리는 퍼스널 브랜딩을 하고 계신다고 합니다그럼 김세용 님의 인터뷰 바로 만나보러 가실까요Wings Magazine 년 월호의 주인공은 바로 여러분입니다신청링크 httpnavermeGYXd링크 클릭이 안 될 시 프로필링크를 통해 접속해주시길 바랍니다 단체촬영 희망 시 대표자 한 명이 신청하고 대표자 외 나머지 인원을 폼에 작성해주시길 바랍니다 재학생 휴학생 졸업생 교직원 모두 신청하실 수 있습니다사람을 담다 Wings Magazine한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 narae 날개 WingsMagazine 윙스매거진 윙스메거진 윙스매거진월호 대학내일,0.0,02/14/2022 23:02,IG 슬라이드,5468.0,3493.0,23.0,0.0,0.0,145.0,3.0,"['Wings', '통해', 'Magazine', 'WingsMagazine', '담다']"
1.7921319728194248e+16,논산지역 전공제험나래와 함께하는 전공 체험논산지역 고등학교 연합 편월 일부터 일까지 총 이틀간 논산지역 고등학교 연합 전공 체험을 진행하였는데요참여 학교로는 논산고등학교 논산대건고등학교 논산여자고등학교 쌘뽈여자고등학교 연무고등학교에서 여 명이 함께해주셨습니다분반으로 나누어 진행하였고 본인의 관심 학부를 선정한 후 연구원님들과 함께 전공 체험을 진행하였습니다각 학부의 전공 체험을 마치고 학생들을 대상으로 진로특강도 진행하였습니다이 외에도 다담창의센터와 Kfactory 체험을 진행하며 우리 학교의 최첨단 장비들을 직접 체험해봤습니다 학생들은 솔라셀 자동차 LED lamp 협동 로봇 지능형 로봇을 직접 체험하였고 열심히 참여해주셨습니다나래 대사들과 함께하는 전공 체험 함께 보러 가실까요본 전공 체험은 코로나  방역수칙 및 거리 두기를 준수하여 진행하였습니다빛나는 미래 비춰줄 나래 with KOREATECH한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 카드뉴스 narae 논산 논산고등학교 논산대건고등학교 논산여자고등학교 쌘뽈여자고등학교 연무고등학교 전공프로그램  체험 전공체험 캠퍼스 투어 캠퍼스투어,0.0,02/17/2022 00:02,IG 슬라이드,4642.0,3058.0,16.0,0.0,0.0,102.0,0.0,"['전공', '체험을', '논산지역', '함께하는', '고등학교']"
1.795345052863795e+16,논산지역 전공제험나래와 함께하는 전공 체험논산지역 고등학교 연합 편이틀 동안 이루어진 논산지역 고등학교 전공 체험 편에 이어 편이 찾아왔습니다편에서는 응용화학공학과 에너지신소재공학과 디자인공학과 산업경영학부에서 전공 체험을 진행했습니다체험 후 나래 대사들과 함께 점심 식사를 마친 뒤 교내 대즐 카페에서 학교생활 전공에 관해 이야기하는 시간도 가졌습니다전공 체험을 모두 마친 후에는 담헌홀에서 대표 학생이 활동 내용과 소감에 관해 이야기하는 시간도 가졌습니다 이틀 동안 전공 체험에 참여해주신 논산지역 학생분들 모두 열정적으로 참여해주셔 정말 감사했는데요교수님과 조교님께 적극적으로 질문을 하고 강의 자료를 필기하고 촬영하시는 모습이 너무 인상 깊었습니다열정적인 전공 체험의 현장 바로 보러 가시죠본 전공 체험은 코로나  방역수칙 및 거리 두기를 준수하여 진행하였습니다빛나는 미래 비춰줄 나래 with KOREATECH한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 카드뉴스 narae 논산 논산고등학교 논산대건고등학교 논산여자고등학교 쌘뽈여자고등학교 연무고등학교 전공프로그램  체험 전공체험 캠퍼스 투어 캠퍼스투어,0.0,02/18/2022 01:02,IG 슬라이드,3930.0,2587.0,14.0,0.0,0.0,70.0,0.0,"['전공', '논산지역', '나래', '고등학교', '동안']"
1.7966725882504292e+16,정시전형 캠퍼스투어나래와 함께하는 캠퍼스 투어학년도 정시전형 합격자 편 지난 월 일부터 월 일 동안 학년도 정시전형 합격자 명을 대상으로 캠퍼스 투어가 진행되었습니다 오전에 학교 PT를 마치고 학생 식당에서 점심 식사 후 교내 카페 대즐에서 나래 대사와 함께 이야기하는 시간을 가졌는데요학번 예비 신입생답게 자격증 동아리 생활관 등 학교에 대한 궁금한 점을 많이 물어봐 주셨습니다 이후 학생회관 복지관 다산정보관 국제교육센터 다담창의센터 생활관 스마트러닝팩토리의 캠퍼스 투어를 진행하였습니다 또한 나래 대사와 함께 본인의 학부별 공학관인문경영관을 방문하여 실습실 강의실 학부 사무실 등을 방문하기도 하였는데요 캠퍼스투어에 참여한 학생분께서 실습실 기기를 보며 신기해하던 모습 학교 선배로 꼭 만나고 싶다는 말 한마디가 감사하고 뿌듯했습니다 어느 때보다 뜨거웠던 월의 캠퍼스 투어를 공개합니다 추후 본 캠퍼스투어의 사후 영상이 업로드될 에정입니다본 캠퍼스 투어는 코로나  방역수칙 및 거리 두기를 준수하여 진행하였습니다 빛나는 미래 비춰줄 나래 with KOREATECH 한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 카드뉴스 narae 학년도 정시 정시전형 합격자 전공프로그램 체험 전공체험 캠퍼스 투어 캠퍼스투어,0.0,02/24/2022 21:02,IG 슬라이드,3938.0,2450.0,14.0,0.0,0.0,74.0,0.0,"['캠퍼스', '정시전형', '나래', '합격자', '월']"
1.8250290040074856e+16,학년도 정시 대학입학정보박람회나래가 다녀온 학년도 정시 대학입학정보 박람회안녕하세요 한국기술교육대학교 재학생 홍보대사 나래입니다홍보대사 나래가 지난 월 일부터 일까지 진행한 학년도 정시 대학입학정보 박람회에 다녀왔습니다우리 한국기술교육대학교 부스에도 많은 분들이 오셔서 정시 상담을 받고 가셨는데요타대학 홍보대사분들도 만났답니다열정이 가득했던 학년도 정시 대학입학정보 박람회 현장영상으로 만나보러 가실까요촬영에 함께해 준 타대학 홍보대사 분들께 감사 인사 드립니다한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 narae 학년도 정시 대학입학정보박람회 끝까지 화이팅,51.0,01/03/2022 03:01,Instagram 릴스,3709.0,2678.0,23.0,0.0,3856.0,101.0,0.0,"['정시', '학년도', '대학입학정보', '홍보대사', '한국기술교육대학교']"
1.7887520567556228e+16,천안불당고등학교 캠퍼스투어나래와 함께하는 캠퍼스투어안녕하세요 한국기술교육대학교 재학생 홍보대사 나래입니다년을 기점으로 나래와 함께하는 캠퍼스투어전공 체험이 새롭게 리뉴얼되었습니다지난 월 일 천안불당고등학교 학년 학생 명을 대상으로 캠퍼스투어를 진행했습니다캠퍼스투어는 학교 PT 진행 후 다담창의센터 GEC 다산정보관 Kfactory 순으로 진행했는데요전기전자통신공학부에 관심이 있는 학생들을 위해 전기전공 실습실과 전자전공 실습실 또한 방문했습니다교수님과 연구원님의 설명에 따라 간단한 실습 장비를 직접 체험해보고 졸업작품에 대한 설명 들으며 진로에 대해 탐색할 수 있는 시간을 가졌습니다특히 완성된 작품을 보거나 실습 장비를 볼 때 큰 관심을 보였는데요우리 한국기술교육대학교에 다니고 싶고 나중에 선후배로 만나고 싶다고 하여 홍보대사 나래도 뿌듯했답니다학생들의 열정이 가득했던 캠퍼스투어의 현장 새롭게 리뉴얼된 카드 뉴스와 함께 만나보러 가실까요 코로나  방역 수칙 및 거리 두기를 철저히 준수하며 캠퍼스투어를 진행했습니다빛나는 미래 비춰줄 나래 with KOREATECH한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 카드뉴스 narae 캠퍼스 투어 캠퍼스투어 천안 천안불당고등학교 천안불당고,0.0,01/05/2022 21:01,IG 슬라이드,4026.0,2587.0,19.0,0.0,0.0,99.0,0.0,"['천안불당고등학교', '홍보대사', '함께하는', '새롭게', '캠퍼스투어를']"
1.7904836378416718e+16,학년도 신입생 편입생나래와 함께하는 캠퍼스투어 학년도 신편입생편지난 월 일부터 일까지 이틀 동안 신입생과 편입생을 대상으로 캠퍼스투어를 진행했습니다투어 장소로는 학생회관 복지관 국제교육센터 다담창의센터 다산정보관 등이 있었는데요그리고 참여한 재학생을 위해 새롭게 추가한 담헌실학관도 투어를 진행했습니다또한 홍보대사 나래와 함께 동아리 주변 맛집 전공 관련 등 평소에 궁금했던 것들을 공유하는 시간도 가졌는데요대면 수업 기간임에도 많은 관심을 주신 참여자 여러분께 모두 감사의 말씀을 드립니다한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 입학홍보팀 카드뉴스 학년도 신입생 편입생 캠퍼스투어 학생회관 복지관 다산정보관 담헌실학관 다담창의센터 국제교육센터,0.0,03/25/2022 05:03,IG 슬라이드,4572.0,2819.0,16.0,0.0,0.0,84.0,4.0,"['학년도', '신입생', '캠퍼스투어', '학생회관', '복지관']"
1.7910195380364196e+16,국민 안전 안녕하세요 한국기술교육대학교입니다월 일은 국민안전의 날월 일부터 일 금요일까지 안전관리 집중주간이 실시됩니다또한 일화 오후 시 분부터 시까지 GEC 앞 체험부스에서 심폐소생술 심장 자동충격기 사용 교육 연구실 사고 VR 체험에 참여하고 화재 대피용 구조 손수건도 받아보세요우리 대학과 구성원 모두를 위해 안전은 가장 중요한 가치입니다 한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 안전관리팀 국민 안전 국민안전의날 연구실 사고 VR CPR AED,0.0,04/10/2022 19:04,IG 슬라이드,3543.0,2228.0,0.0,2.0,0.0,67.0,0.0,"['국민', '안전', '연구실', '사고', 'VR']"
1.7951143555830524e+16,HRD 현장실습HRD현장실습단기현장실습 학점 인정 안내안녕하세요 한국기술교육대학교입니다 우리 대학은 HRD현장실습을 졸업 필수 교과로 지정하고 있는데요그래서 우리 학교의 모든 재학생은 현장실습을 필수적으로 이행해야 합니다이러한 단기현장실습교과명 HRD현장실습을 대체하는 경험인정현장학습 교과가 년부로 신설되었습니다학생의 부담을 덜고 다양한 교과목 선택을 위해 탄생했다고 하니 카드 뉴스를 통해 자세한 내용을 확인하러 가볼까요관련 문의사항은 IPP센터를 방문연락해주세요학사공지 httpswwwkoreatechackrkorCMSNoticeMgrviewdomCodeMNpostseqboardid한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 현장실습 단기 장기 IPP IPP센터,0.0,04/13/2022 21:04,IG 슬라이드,4298.0,2738.0,4.0,0.0,0.0,69.0,19.0,"['우리', 'HRD현장실습을', 'HRD', '현장실습HRD현장실습단기현장실습', '학점']"
1.7944105627928268e+16, WingsMagazine 월호 사람을 담다 Wings Magazine 년 월호안녕하세요 매월 일마다 돌아오는 Wings Magazine입니다 Wings Magazine은 인터뷰를 통해 한국기술교육대학교의 사람에 대해 알아가는 잡지인데요이번 윙스 매거진 월호에는 멋쟁이 두 분이 출연해주셨습니다바로 기계공학부 학번 김찬민 임철수 학우 입니다두 분은 신입생 OT에서 처음 인연을 맺고 올해 복학해 함께 자취를 시작하셨다고 하는데요윙스매거진에 출연하여 좋은 추억을 만들고자 이렇게 자리를 빛내주셨습니다두 분의 자취생활 후 생긴 재미있는 에피소드 윙스매거진 월호에서 바로 공개합니다Wings Magazine 년 월호의 주인공은 바로 여러분입니다신청링크 httpnavermeGYXd링크 클릭이 안 될 시 프로필링크를 통해 접속해주시길 바랍니다 단체촬영 희망 시 대표자 한 명이 신청하고 대표자 외 나머지 인원을 폼에 작성해주시길 바랍니다 재학생 휴학생 졸업생 교직원 모두 신청하실 수 있습니다사람을 담다 Wings Magazine한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 narae 날개 WingsMagazine 윙스매거진 윙스메거진 윙스매거진월호 대학내일,0.0,04/14/2022 21:04,IG 슬라이드,5582.0,3607.0,26.0,2.0,0.0,158.0,4.0,"['Wings', 'WingsMagazine', '담다', 'Magazine', '년']"
1.7893199420528152e+16,벚꽃이 지면중간고사가 시작된다죠늦게 찾아온 봄을 즐기기도 전에 찾아온 시험과 과제에 힘들겠지만 하늘을 보며 한 템포 쉬어가는 여유를 가져보는 건 어떨까요 월에는 텔동 중앙에 영산홍feat도 만개할거에요외쳐 한맥제포기하지 말고 중간고사 끝까지 화이팅오늘도빨간맛텔동누들떡볶이처럼한기둥이들성적도쭉쭉올라가길,0.0,04/18/2022 17:04,IG 슬라이드,4874.0,3019.0,3.0,0.0,0.0,271.0,1.0,"['찾아온', '벚꽃이', '지면중간고사가', '시작된다죠늦게', '봄을']"
1.815814225622152e+16,학번 새내기 졸업 이후의 나를 만나다학번 신입생의 필수교과인 대학생활과 비전에서 졸업생 특강을 진행했는데요이곳에서 취업에 성공한 선배님을 만났다고 하는데멋진 사회의 일원이 되어 한기대를 빛내고 있는 선배님을 보며 입학 개월 차 새내기는 어떤 생각을 했을까요실제 학번의 참여 소감을 함께 보러 가시죠한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교삼성전자LG전자한국철도공사LG유플러스한전원자력연료유라코퍼레이션비바리퍼블리카토스삼우씨엠건축사사무소참여해주신동문여러분다시한번감사드립니다,0.0,04/21/2022 19:04,IG 슬라이드,4339.0,2884.0,2.0,3.0,0.0,97.0,2.0,"['선배님을', '학번', '새내기', '졸업', '이후의']"
1.7966913892604568e+16,학년도 학사제도 주요 내용 안내안녕하세요 한국기술교육대학교입니다학년도를 맞아 학사제도에 대한 주요 내용과 변경된 사항에 대해 안내드리니 많은 관심 부탁드립니다추가 문의사항은 카드뉴스의 학사팀 문의처 확인 후 연락주세요한국기술교육대학교 코리아텍 KOREATECH 강의중간설문 중간성적 전자출결 재입학 전부전과 수료학점 수강신청 상한학점 학사경고 다담역량인증제,0.0,04/22/2022 00:04,IG 슬라이드,4020.0,2535.0,5.0,0.0,0.0,70.0,16.0,"['주요', '학년도', '학사제도', '내용', '안내안녕하세요']"
1.7907441059451044e+16,한국기술교육대학교가 교육부가 선정한 산학연협력 선도대학 육성사업LINC 에 선정되었습니다한국기술교육대학교는 앞으로도 대학과 산업계 학계간 공유협업을 적극 지원하여 지속 가능한 혁신 생태계를 만들어 나가겠습니다한국기술교육대학교한기대KOREATECH교육부링크LINC산학연산학협력,0.0,04/28/2022 18:04,IG 이미지,3514.0,2545.0,0.0,6.0,0.0,71.0,2.0,"['한국기술교육대학교가', '교육부가', '선정한', '산학연협력', '선도대학']"
1.7902359755439628e+16,나래맵 다산정보관편당신을 안내할 지도 나래 맵  다산정보관 편안녕하세요 한국기술교육대학교 재학생 홍보대사 나래 기입니다 당신을 안내할 지도 나래 맵 탄 IPP센터 편에 이은 탄 다산정보관 편으로 돌아왔습니다다산정보관은 우리 한국기술교육대학교 최대 규모의 도서관이며 여기서 다산이란 우리 학교의 교육 이념인 실사구시 정신을 강조하신 다산 정약용 선생님의 호를 인용하였습니다층에는 제열람실과 다산홀로 구성이 되어있고 다산홀에서는 휴먼아카데미와 같은 특강도 진행하는데요층에는 미디어 실과 크리에이티브 존 제열람실과 제열람실이 있습니다크리에이티브 존을 쭉 들어가시면 유틸리티 존과 실사구시 여행이라는 이벤트도 매년 진행하고 있습니다층에는 일반자료실 최근에 리모델링한 야외 테라스도 있습니다 도서관에는 필독서 전시장이 있는데요매년 자문위원회와 각 학부과 교수님들의 조언을 받아서 총 권의 필독서를 전시하며 바로 대여할 수 있도록 전시장을 열 예정이라고 합니다추가적으로 다산정보관에서는 다양한 문화행사도 진행하려고 노력하고 있고 재학생이 공감하고 즐거워할 수 있는 프로그램들을 매년 진행하고 있으니 다들 한번 오는 건 어떨까요카드 뉴스를 통해 다산정보관에 대해 알아볼까요빛나는 미래 비춰줄 나래 with KOREATECH한국기술교육대학교 KOREATECH 한국기술교육대 나래 홍보대사나래 narae 대학 지도 나래맵 다산정보관 다산 정약용 도서관 일반자료실 미디어실 열람실 크리에이티브존 휴먼아카데미 특강,0.0,03/11/2022 01:03,IG 슬라이드,4557.0,2800.0,20.0,0.0,0.0,90.0,10.0,"['나래', '지도', '다산정보관', '나래맵', '안내할']"
1.7953845946730228e+16, WingsMagazine 월호 사람을 담다 Wings Magazine 년 월호안녕하세요 매월 일마다 돌아오는 Wings Magazine입니다 Wings Magazine은 인터뷰를 통해 한국기술교육대학교의 사람에 대해 알아가는 잡지인데요개강 후 첫 Wings Magazine 이번 월호의 주인공은 메카트로닉스공학부 학번 홍장환 님입니다홍장환 님은 부끄럼 없이 본받고 싶은 사람이 되고 싶다고 하셨는데요학업 교내 활동 등 홍장환님의 일상을 같이 보러 가실까요Wings Magazine 년 월호의 주인공은 바로 여러분입니다신청링크 httpnavermeGYXd링크 클릭이 안 될 시 프로필링크를 통해 접속해주시길 바랍니다 단체촬영 희망 시 대표자 한 명이 신청하고 대표자 외 나머지 인원을 폼에 작성해주시길 바랍니다 재학생 휴학생 졸업생 교직원 모두 신청하실 수 있습니다사람을 담다 Wings Magazine한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 narae 날개 WingsMagazine 윙스매거진 윙스메거진 윙스매거진월호 대학내일,0.0,03/15/2022 00:03,IG 슬라이드,5507.0,3279.0,47.0,2.0,0.0,213.0,4.0,"['Wings', 'Magazine', 'WingsMagazine', '담다', '년']"
1.7948776930798808e+16,한기대에큰 이 떴다웅성웅성한기대 대표 인문학 강좌 휴먼아카데미 회 강연에 큰별쌤 최태성 강사님이 한 번의 젊음 어떻게 살 것인가라는 주제로 멋진 강연을 펼쳐주셨습니다약 명의 한기인들의 배움의 에너지로 가득 채워진 다산홀 현장은 다음 주 블로그를 통해 더 자세히 보여드릴게요 커밍쑤운한국기술교육대학교 한기대 KOREATECH 최태성 한국사 큰별쌤 큰별쌤랜선제자모여라,0.0,05/11/2022 21:05,IG 슬라이드,4689.0,3054.0,5.0,0.0,0.0,241.0,1.0,"['큰별쌤', '최태성', '한기대에큰', '이', '떴다웅성웅성한기대']"
1.7887301960639948e+16,한기인들이 한 땀 한 땀 손수 제작한 D 프린팅 F 모형 자동차들 정말 멋지지 않나요 귀여운 외관과 달리 트랙에서는 초만에 굉음을 뿜으며 달려나간답니다학년도 창의제조 페스티벌이 일 담헌실학관 층 로비와 다담창의센터에서 개최되었습니다 영예의 대상은drumbeat 기계공학부 이범주 메카트로닉스공학부 이호혁 전기전자통신공학부 김인범 학생의 s 팀이 차지했습니다 한 달이라는 시간 동안 열심히 제작하고 연구하여 결과물을 완성한 모든 한기인들의 노력에 박수를 보냅니다 한국기술교육대학교 한기대 KOREATECH dprinting F,0.0,05/12/2022 02:05,IG 슬라이드,4802.0,2815.0,1.0,0.0,0.0,141.0,1.0,"['한', '땀', 'F', '한기인들이', '손수']"
1.7857608671743352e+16,한기둥이들의 흥이라는 것이폭발했다 Chapter 깊어진 어둠 만큼 더 특별해진 한맥제의 밤 또 만나요 스테이씨꼭이요한맥제를 준비해 주신 모든 관계자분들과 학우분들께 감사드립니다 금요일 스케치는 다음주에 다시 돌아올게요한국기술교육대학교 한기대 KOREATECH 한맥제 동아리공연 스테이씨 stayc,0.0,05/13/2022 00:05,IG 슬라이드,5246.0,3428.0,41.0,2.0,0.0,270.0,9.0,"['한기둥이들의', '흥이라는', '것이폭발했다', 'Chapter', '깊어진']"
1.7923820459212264e+16,한기둥이들의 흥이라는 것이폭발했다 Chapter 년만에 개최된 한맥제를 활활 불태운 한기인들의 열정 그 현장으로 함께 떠나보시죠한국기술교육대학교 한기대 KOREATECH 한맥제 동아리공연,0.0,05/13/2022 00:05,IG 슬라이드,4840.0,3019.0,11.0,2.0,0.0,194.0,2.0,"['한기둥이들의', '흥이라는', '것이폭발했다', 'Chapter', '년만에']"
1.7918242202432976e+16, WingsMagazine 월호사람을 담다 Wings Magazine 년 월호안녕하세요 매월 일마다 돌아오는 Wings Magazine입니다 Wings Magazine은 인터뷰를 통해 한국기술교육대학교의 사람에 대해 알아가는 잡지입니다부쩍 따듯해진 계절 월 이번 윙스매거진의 주인공은 바로 에너지신소재화학공학부 학번 이나영 학우입니다이나영 학우는 현재 대학원 진학을 준비 중이며 총학생회 늘품멘토 등 다양한 활동을 하고 계신데요대학원에 진학하는 선배의 팁 교내 활동에 대한 이야기 그리고 왓츠인 마이 백까지 이번 월 호도 놓칠 수 없겠죠Wings Magazine 년 월호의 주인공은 바로 여러분입니다신청링크 httpnavermeGYXd링크 클릭이 안 될 시 프로필링크를 통해 접속해주시길 바랍니다 단체촬영 희망 시 대표자 한 명이 신청하고 대표자 외 나머지 인원을 폼에 작성해주시길 바랍니다 재학생 휴학생 졸업생 교직원 모두 신청하실 수 있습니다사람을 담다 Wings Magazine한국기술교육대학교 koreatech 한기대 한국기술교육대 대학 대학교 홍보대사 나래 홍보대사나래 입학홍보팀 narae 날개 WingsMagazine 윙스매거진 윙스메거진 윙스매거진월호 대학내일,0.0,05/15/2022 03:05,IG 슬라이드,4801.0,2988.0,23.0,2.0,0.0,210.0,2.0,"['Wings', 'WingsMagazine', '담다', 'Magazine', '년']"
1.7889319724582088e+16,한기둥이들의 흥이라는 것이폭발했다 Chapter 금요일 한맥제 풍경을 다시 한 번 돌아보며 렛츠 추억 되새김질한국기술교육대학교 한기대 KOREATECH 한맥제 코룡이,0.0,05/15/2022 21:05,IG 슬라이드,4439.0,2933.0,5.0,0.0,0.0,192.0,5.0,"['한맥제', '한기둥이들의', '흥이라는', '것이폭발했다', 'Chapter']"
1.7930252243207876e+16,한기둥이들의흥이라는 것이 폭발했다 Chapter 한맥제의 대미를 장식한 체리콕과 신스feat 불꽃놀이다시 한 번 소중한 추억을 만들어 주신 모든 관계자 분들께 감사드립니다 수고하셨습니다한국기술교육대학교 한기대 KOREATECH 한맥제 체리콕 신스,0.0,05/15/2022 22:05,IG 슬라이드,4838.0,3103.0,2.0,0.0,0.0,241.0,1.0,"['한기둥이들의흥이라는', '것이', '폭발했다', 'Chapter', '한맥제의']"
